Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:56:22,2022-07-21 09:56:24,1.902s,PASSED
"navigateToUrl(""https://soca.ai/"")",Chrome 103.0.5060.134,,,2022-07-21 09:56:24,2022-07-21 09:56:25,1.407s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:25,2022-07-21 09:56:27,1.688s,PASSED
"setText(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:56:27,2022-07-21 09:56:28,0.698s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:56:28,2022-07-21 09:56:28,0.415s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:28,2022-07-21 09:56:29,0.382s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:29,2022-07-21 09:56:29,0.683s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:29,2022-07-21 09:56:31,2.209s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:31,2022-07-21 09:56:32,0.917s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:32,2022-07-21 09:56:34,2.107s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:56:34,2022-07-21 09:56:36,1.781s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""time"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:56:36,2022-07-21 09:56:37,0.960s,PASSED
"setText(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 09:56:37,2022-07-21 09:56:38,0.797s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/label_No date selected""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:38,2022-07-21 09:56:38,0.379s,PASSED
"click(findTestObject(""Object Repository/tc41/Page_soca-ai-proctoring-dashboard/span_25""))",Chrome 103.0.5060.134,,,2022-07-21 09:56:38,2022-07-21 09:57:10,31.509s,FAILED
,,,,,,,
Test Cases/TC_42,Chrome 103.0.5060.134,,,2022-07-21 09:57:10,2022-07-21 09:57:59,49.010s,FAILED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:57:10,2022-07-21 09:57:13,2.487s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:57:13,2022-07-21 09:57:14,0.981s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:14,2022-07-21 09:57:15,1.759s,PASSED
"setText(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:57:15,2022-07-21 09:57:16,0.676s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:57:16,2022-07-21 09:57:16,0.422s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:16,2022-07-21 09:57:17,0.385s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:17,2022-07-21 09:57:18,1.124s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:18,2022-07-21 09:57:20,2.244s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:20,2022-07-21 09:57:21,1.032s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:21,2022-07-21 09:57:23,2.121s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:57:23,2022-07-21 09:57:25,2.030s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""time"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:57:25,2022-07-21 09:57:26,0.943s,PASSED
"setText(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 09:57:26,2022-07-21 09:57:27,0.761s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/label_No date selected""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:27,2022-07-21 09:57:27,0.380s,PASSED
"click(findTestObject(""Object Repository/tc42/Page_soca-ai-proctoring-dashboard/span_21""))",Chrome 103.0.5060.134,,,2022-07-21 09:57:27,2022-07-21 09:57:59,31.441s,FAILED
,,,,,,,
Test Cases/TC_43,Chrome 103.0.5060.134,,,2022-07-21 09:57:59,2022-07-21 09:58:52,53.589s,FAILED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:57:59,2022-07-21 09:58:01,1.776s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:58:01,2022-07-21 09:58:02,0.796s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:02,2022-07-21 09:58:03,1.727s,PASSED
"setText(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:58:03,2022-07-21 09:58:04,0.684s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:58:04,2022-07-21 09:58:05,0.424s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:05,2022-07-21 09:58:05,0.403s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:05,2022-07-21 09:58:06,0.770s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:06,2022-07-21 09:58:13,7.062s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:13,2022-07-21 09:58:15,2.322s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:15,2022-07-21 09:58:17,2.011s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:58:17,2022-07-21 09:58:19,1.782s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""time"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:58:19,2022-07-21 09:58:20,0.927s,PASSED
"setText(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 09:58:20,2022-07-21 09:58:21,0.787s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/label_No date selected""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:21,2022-07-21 09:58:21,0.393s,PASSED
"click(findTestObject(""Object Repository/tc43/Page_soca-ai-proctoring-dashboard/span_21""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:21,2022-07-21 09:58:52,31.459s,FAILED
,,,,,,,
Test Cases/TC_44,Chrome 103.0.5060.134,,,2022-07-21 09:58:52,2022-07-21 09:59:09,16.296s,FAILED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:58:53,2022-07-21 09:58:55,1.858s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:58:55,2022-07-21 09:58:56,1.095s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:58:56,2022-07-21 09:58:58,2.793s,PASSED
"setText(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:58:58,2022-07-21 09:58:59,0.679s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:58:59,2022-07-21 09:59:00,0.415s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:00,2022-07-21 09:59:00,0.363s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:00,2022-07-21 09:59:02,1.911s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:02,2022-07-21 09:59:04,2.227s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:04,2022-07-21 09:59:05,1.055s,PASSED
"switchToWindowTitle("""")",Chrome 103.0.5060.134,,,2022-07-21 09:59:05,2022-07-21 09:59:08,2.714s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_/html_katalonfont-familymonospacefont-size13_6a6dcb""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:08,2022-07-21 09:59:08,0.336s,PASSED
"switchToWindowTitle(""soca-ai-proctoring-dashboard"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:08,2022-07-21 09:59:08,0.026s,PASSED
"click(findTestObject(""Object Repository/tc44/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:08,2022-07-21 09:59:09,0.594s,FAILED
,,,,,,,
Test Cases/TC_45,Chrome 103.0.5060.134,,,2022-07-21 09:59:09,2022-07-21 09:59:33,24.614s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:59:09,2022-07-21 09:59:11,2.020s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:11,2022-07-21 09:59:12,1.161s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:12,2022-07-21 09:59:18,6.192s,PASSED
"setText(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:18,2022-07-21 09:59:19,0.688s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:59:19,2022-07-21 09:59:19,0.403s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:19,2022-07-21 09:59:20,0.570s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:20,2022-07-21 09:59:21,0.687s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:21,2022-07-21 09:59:24,3.284s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:24,2022-07-21 09:59:25,0.928s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:25,2022-07-21 09:59:27,2.007s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:59:27,2022-07-21 09:59:29,1.889s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""duration"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:59:29,2022-07-21 09:59:30,1.019s,PASSED
"setText(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:30,2022-07-21 09:59:31,0.887s,PASSED
"setText(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/input_Duration (minutes)_duration""), ""60"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:31,2022-07-21 09:59:31,0.672s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:31,2022-07-21 09:59:32,0.359s,PASSED
"click(findTestObject(""Object Repository/tc45/Page_soca-ai-proctoring-dashboard/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:32,2022-07-21 09:59:33,0.989s,PASSED
closeBrowser(),Chrome 103.0.5060.134,,,2022-07-21 09:59:33,2022-07-21 09:59:33,0.663s,PASSED
,,,,,,,
Test Cases/TC_46,Chrome 103.0.5060.134,,,2022-07-21 09:59:33,2022-07-21 09:59:51,17.855s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:59:34,2022-07-21 09:59:35,1.171s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:35,2022-07-21 09:59:36,1.031s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:36,2022-07-21 09:59:38,2.033s,PASSED
"setText(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:38,2022-07-21 09:59:38,0.675s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:59:38,2022-07-21 09:59:39,0.389s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:39,2022-07-21 09:59:39,0.375s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:39,2022-07-21 09:59:40,1.022s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:40,2022-07-21 09:59:43,2.247s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:43,2022-07-21 09:59:44,1.032s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:44,2022-07-21 09:59:46,2.079s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:46,2022-07-21 09:59:47,0.970s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""duration"", true)",Chrome 103.0.5060.134,,,2022-07-21 09:59:47,2022-07-21 09:59:48,1.027s,PASSED
